SocialMumID,SocialDadID,SocialMumCertain,SocialDadCertain,BroodRef,BroodName,Situation,DVDRef,DVDNumber,Filename,Age
6930,7203,TRUE,TRUE,1703,N065,4,4244,VN0262,2014\VN0262.xlsx,6
6930,7203,TRUE,TRUE,1703,N065,4,4259,VN0292,2014\VN0292.xlsx,10
6930,7203,TRUE,TRUE,1809,N171,4,4540,VN0581,2014\VN0581.xlsx,6
6930,7203,TRUE,TRUE,1809,N171,4,4569,VN0608,2014\VN0608.xlsx,10
6935,6808,TRUE,TRUE,1807,N169,4,4590,VN0631,2014\VN0631.xlsx,6
6935,6808,TRUE,TRUE,1807,N169,4,4626,VN0666,2014\VN0666.xlsx,10
6955,6927,TRUE,TRUE,1668,N030,4,4135,VN0148,2014\VN0148.xlsx,6
6955,6927,TRUE,TRUE,1765,N127,4,4460,VN0499,2014\VN0499.xlsx,6
6955,6927,TRUE,TRUE,1765,N127,4,4500,VN0538,2014\VN0538.xlsx,10
6955,6924,TRUE,TRUE,1889,O010,4,4845,VO0042,2015\VO0042.xlsx,6
6967,6562,TRUE,TRUE,1659,N021,4,4107,VN0120,2014\VN0120.xlsx,6
6967,6562,TRUE,TRUE,1659,N021,4,4139,VN0158,2014\VN0158.xlsx,10
6967,6562,TRUE,TRUE,1757,N119,4,4439,VN0478,2014\VN0478.xlsx,6
6967,6562,TRUE,TRUE,1757,N119,4,4485,VN0523,2014\VN0523.xlsx,10
6974,6790,TRUE,TRUE,1795,N157,4,4543,VN0584,2014\VN0584.xlsx,6
6974,6790,TRUE,TRUE,1795,N157,4,4572,VN0611,2014\VN0611.xlsx,10
6976,6436,TRUE,TRUE,1763,N125,4,4447,VN0486,2014\VN0486.xlsx,6
6976,6436,TRUE,TRUE,1763,N125,4,4493,VN0531,2014\VN0531.xlsx,10
6977,6581,TRUE,TRUE,1784,N146,4,4509,VN0547,2014\VN0547.xlsx,6
6977,6581,TRUE,TRUE,1784,N146,4,4542,VN0583,2014\VN0583.xlsx,10
6987,6386,TRUE,TRUE,1758,N120,4,4416,VN0455,2014\VN0455.xlsx,6
6987,6386,TRUE,TRUE,1758,N120,4,4451,VN0490,2014\VN0490.xlsx,10
6987,6386,TRUE,TRUE,1858,N220,4,4712,VN0751,2014\VN0751.xlsx,6
6987,6386,TRUE,TRUE,1858,N220,4,4740,VN0779,2014\VN0779.xlsx,10
6991,6377,TRUE,TRUE,1700,N062,4,4141,VN0160,2014\VN0160.xlsx,6
6991,6377,TRUE,TRUE,1787,N149,4,4515,VN0554,2014\VN0554.xlsx,6
6991,6377,TRUE,TRUE,1787,N149,4,4544,VN0585,2014\VN0585.xlsx,10
6994,7002,TRUE,TRUE,1803,N165,4,4576,VN0615,2014\VN0615.xlsx,6
6994,7002,TRUE,TRUE,1803,N165,4,4612,VN0653,2014\VN0653.xlsx,10
7011,7264,TRUE,TRUE,1653,N015,4,4075,VN0099,2014\VN0099.xlsx,6
7011,7264,TRUE,TRUE,1653,N015,4,4111,VN0124,2014\VN0124.xlsx,10
7022,7024,TRUE,TRUE,1558,M100,4,3685,VM0359,2013\VM0359.xlsx,6
7022,7024,TRUE,TRUE,1558,M100,4,3712,VM0385,2013\VM0385.xlsx,10
7034,6816,TRUE,TRUE,1718,N080,4,4402,VN0441,2014\VN0441.xlsx,10
7040,6833,TRUE,TRUE,1689,N051,4,4209,VN0223,2014\VN0223.xlsx,6
7040,6833,TRUE,TRUE,1689,N051,4,4242,VN0260,2014\VN0260.xlsx,10
7040,6833,TRUE,TRUE,1801,N163,4,4561,VN0600,2014\VN0600.xlsx,6
7040,6833,TRUE,TRUE,1801,N163,4,4595,VN0636,2014\VN0636.xlsx,10
7075,6944,TRUE,TRUE,1699,N061,4,4142,VN0161,2014\VN0161.xlsx,6
7103,6830,TRUE,TRUE,1749,N111,4,4412,VN0451,2014\VN0451.xlsx,6
7103,6830,TRUE,TRUE,1749,N111,4,4448,VN0487,2014\VN0487.xlsx,10
7103,6830,TRUE,TRUE,1837,N199,4,4717,VN0756,2014\VN0756.xlsx,6
7103,6830,TRUE,TRUE,1837,N199,4,4748,VN0787,2014\VN0787.xlsx,10
7132,7000,TRUE,TRUE,1815,N177,4,4519,VN0560,2014\VN0560.xlsx,6
7132,7000,TRUE,TRUE,1815,N177,4,4549,VN0590,2014\VN0590.xlsx,10
7133,6790,TRUE,TRUE,1736,N098,4,4340,VN0379,2014\VN0379.xlsx,6
7133,6790,TRUE,TRUE,1736,N098,4,4380,VN0419,2014\VN0419.xlsx,10
7133,7074,TRUE,TRUE,1833,N195,4,4699,VN0738,2014\VN0738.xlsx,6
7133,7074,TRUE,TRUE,1833,N195,4,4733,VN0772,2014\VN0772.xlsx,10
7641,7071,TRUE,TRUE,1701,N063,4,4225,VN0243,2014\VN0243.xlsx,6
7641,7071,TRUE,TRUE,1799,N161,4,4556,VN0597,2014\VN0597.xlsx,6
7641,7071,TRUE,TRUE,1799,N161,4,4592,VN0633,2014\VN0633.xlsx,10
7649,6786,TRUE,TRUE,1713,N075,4,4279,VN0311,2014\VN0311.xlsx,10
7649,6786,TRUE,TRUE,1812,N174,4,4631,VN0670,2014\VN0670.xlsx,6
7649,6786,TRUE,TRUE,1812,N174,4,4666,VN0703,2014\VN0703.xlsx,10
